#_RAJ2000	_DECJ2000	SpeakTot	Sdensity	Maj	Min	PA	flag
167.974354	46.651767	8.285220e-01	1.938063e-02	3.229	1.468	62.3	1
169.472869	45.339657	8.284370e-01	4.720439e-03	6.717	4.080	172.0	1
169.701928	44.669026	8.282610e-01	5.042685e-03	17.275	0.905	-167.0	1
173.229000	45.665657	8.281826e-01	4.182740e-03	4.550	2.775	142.4	1
169.470032	45.504672	8.279916e-01	5.111059e-03	6.166	2.186	170.3	1
168.002633	45.594873	8.276859e-01	3.872215e-03	6.477	2.941	141.1	1
168.758833	47.142251	8.273363e-01	3.254027e-03	7.148	3.510	-167.1	1
168.536216	46.704370	8.273324e-01	3.604934e-03	5.642	3.074	-171.2	1
168.013762	43.979909	8.273214e-01	4.902645e-03	5.962	2.735	154.9	1
170.424207	46.783518	8.272101e-01	2.607439e-03	8.058	3.588	-167.6	1
170.634865	44.618336	8.271660e-01	5.487005e-03	6.242	2.559	-158.3	1
170.207261	44.059269	8.270014e-01	4.652610e-03	7.299	3.195	150.2	1
170.731826	43.203814	8.268168e-01	3.994284e-03	6.713	2.794	160.3	1
167.666088	47.368679	8.265572e-01	3.993030e-03	6.061	2.431	170.6	1
170.038588	46.413906	8.261916e-01	5.737441e-03	5.075	2.374	154.5	1
172.133305	47.100476	8.260485e-01	4.589158e-03	3.825	2.420	-164.9	1
172.948375	45.245025	8.258036e-01	4.587798e-03	6.562	2.282	-179.9	1
169.698516	45.783953	8.257094e-01	4.959216e-03	5.434	2.855	-172.8	1
173.812282	46.882293	8.257029e-01	2.678679e-03	6.023	4.361	-160.4	1
167.708883	45.629177	8.256131e-01	4.368323e-03	6.657	2.291	165.4	1
169.422973	47.139172	8.255982e-01	3.632995e-03	4.495	3.462	-179.8	1
170.473008	47.186356	8.252870e-01	2.583058e-03	9.545	3.285	153.2	1
168.391537	46.991837	8.250317e-01	3.333461e-03	6.924	3.484	77.6	1
172.591543	43.839815	8.249350e-01	3.985193e-03	5.809	2.957	-176.6	1
169.844107	43.943562	8.248779e-01	6.213769e-03	4.304	3.215	156.6	1
167.271756	46.899949	8.248030e-01	3.215606e-03	5.387	3.896	144.9	1
171.145605	45.679332	8.246532e-01	5.389890e-03	4.713	1.891	-165.3	1
169.252295	47.220356	8.245478e-01	3.857534e-03	8.872	2.680	159.1	1
173.903985	46.659909	8.245295e-01	3.777913e-03	5.685	3.128	-142.3	1
171.043491	47.524021	8.243722e-01	3.300790e-03	5.171	3.132	158.9	1
168.010231	46.182100	8.243171e-01	3.738399e-03	5.635	2.905	174.0	1
171.266940	47.756060	8.242329e-01	3.157981e-03	5.443	3.814	176.7	1
169.605727	44.619885	8.241996e-01	5.159309e-03	5.212	2.907	-170.9	1
171.807293	47.556243	8.241321e-01	4.115516e-03	4.760	3.037	-175.9	1
170.267498	44.250620	8.241154e-01	4.521895e-03	5.401	3.904	175.9	1
172.389004	46.060646	8.240808e-01	3.157398e-03	7.569	3.234	-157.9	1
171.520683	45.266803	8.240121e-01	4.883035e-03	5.918	1.896	-171.4	1
167.534300	46.907157	8.239757e-01	3.422537e-03	6.716	4.002	81.0	1
171.268327	48.246732	8.239287e-01	3.698894e-03	5.828	2.887	-151.6	1
168.224555	47.055587	8.236700e-01	3.358491e-03	6.154	4.163	169.3	1
173.759028	46.226242	8.234134e-01	3.101369e-03	5.847	3.926	120.0	1
167.139128	46.423279	8.233963e-01	2.287212e-02	4.892	0.562	140.4	0
170.267876	48.055980	8.230110e-01	4.750424e-03	4.703	2.825	-171.0	1
171.723960	47.871656	8.230095e-01	6.306586e-03	3.124	2.406	-167.3	1
172.189339	43.736757	8.227152e-01	3.385659e-03	6.537	3.532	149.6	1
170.743911	46.626859	8.227059e-01	3.584775e-03	4.674	3.575	144.3	1
170.070270	44.191695	8.225534e-01	5.149004e-03	4.500	3.082	178.4	1
171.710787	48.369759	8.224932e-01	3.807839e-03	5.491	2.527	151.3	1
170.432129	47.963542	8.223775e-01	4.106754e-03	10.531	2.286	55.4	1
170.440775	46.683263	8.222092e-01	4.938194e-03	3.701	2.612	102.9	1
168.445260	44.006342	8.218961e-01	5.619803e-03	5.973	2.228	172.1	1
168.681475	45.884709	8.218164e-01	1.352784e-02	2.629	1.254	100.5	0
168.770567	45.081230	8.217904e-01	6.190511e-03	3.602	2.669	159.8	1
168.270636	45.321660	8.215369e-01	5.705117e-03	3.297	3.013	142.8	1
172.432240	47.369902	8.213737e-01	3.578971e-03	5.674	2.714	-170.0	1
172.261309	47.234040	8.211234e-01	3.258426e-03	7.115	3.508	144.4	1
168.862718	45.846530	8.207919e-01	1.403063e-02	4.205	1.081	171.0	1
167.893121	46.330561	8.207871e-01	3.839940e-03	5.173	3.029	165.7	1
171.534350	46.972639	8.206234e-01	2.989521e-03	5.324	3.696	149.7	1
169.909408	46.420174	8.204306e-01	2.060089e-03	9.639	3.076	174.7	1
170.083491	44.056796	8.201999e-01	5.134272e-03	5.881	2.603	-170.5	1
171.608612	47.688021	8.200650e-01	3.225428e-03	5.286	3.319	158.2	1
171.238717	47.847291	8.200179e-01	2.699647e-03	7.177	3.866	160.9	1
170.266173	45.672518	8.199669e-01	5.132813e-03	3.907	2.891	168.9	1
169.398576	43.544346	8.199342e-01	4.732665e-03	6.401	2.141	-178.1	1
169.486330	43.450876	8.199126e-01	3.795892e-03	6.558	2.517	-170.8	1
167.999460	46.625939	8.198680e-01	1.656299e-02	2.203	1.649	-144.3	0
170.835139	43.680883	8.197978e-01	5.693040e-03	4.208	2.469	137.1	1
172.032460	44.623408	8.196666e-01	3.679760e-03	5.383	3.324	-168.1	1
168.785984	46.493633	8.196089e-01	4.922576e-03	5.503	2.338	140.8	1
170.425191	48.179492	8.194187e-01	3.194615e-03	5.298	4.124	97.8	1
170.104187	44.130778	8.191729e-01	4.233451e-03	6.243	3.175	-157.7	1
169.390408	45.617083	8.191122e-01	5.200712e-03	5.047	2.678	164.9	1
168.355284	44.855736	8.190910e-01	1.103153e-02	4.369	1.356	149.9	1
168.472721	47.685252	8.190423e-01	3.193147e-03	5.189	3.936	157.5	1
171.927536	45.681253	8.188613e-01	3.639383e-03	5.171	3.113	169.9	1
170.499668	46.517975	8.186877e-01	3.164011e-03	6.696	4.286	-135.9	1
169.705063	45.436422	8.186700e-01	5.868602e-03	5.211	2.054	147.1	1
172.582972	45.540290	8.181494e-01	3.995846e-03	4.640	2.989	-143.6	1
169.703749	44.843827	8.180213e-01	9.089126e-03	4.483	1.425	173.5	1
167.277142	46.827367	8.179704e-01	4.433444e-03	5.204	2.621	168.3	1
169.745803	44.384000	8.177563e-01	6.160123e-03	6.455	1.636	-157.3	1
169.555379	44.709649	8.176818e-01	5.861518e-03	4.554	3.806	-174.3	1
168.079749	44.828230	8.176590e-01	6.056733e-03	4.164	2.609	-173.8	1
169.694061	45.219801	8.175384e-01	5.343388e-03	5.914	2.230	178.8	1
171.363607	43.793118	8.168551e-01	8.442946e-03	2.644	2.033	133.8	1
173.196375	45.520367	8.167207e-01	5.112493e-03	3.618	3.001	-148.1	1
167.369651	45.846551	8.166336e-01	5.337475e-03	4.391	2.980	-161.8	1
171.521889	46.383566	8.166086e-01	3.780595e-03	6.183	2.578	-162.0	1
170.985993	48.023690	8.163081e-01	2.687434e-03	10.870	2.665	171.8	1
172.779152	46.667383	8.156489e-01	5.664229e-03	3.080	2.361	-167.0	1
171.119314	47.533176	8.155917e-01	3.736961e-03	5.117	2.849	-166.6	1
172.493291	45.074244	8.151340e-01	4.644638e-03	6.351	2.412	178.2	1
171.760046	46.481206	8.147811e-01	3.772135e-03	4.571	2.785	-142.5	1
173.001319	44.827364	8.146813e-01	4.764218e-03	4.263	2.615	149.4	1
167.650518	44.740157	8.142815e-01	4.890580e-03	6.580	2.661	169.7	1
169.403178	44.764123	8.141603e-01	6.348229e-03	8.058	1.543	-180.0	1
169.113899	45.671205	8.140198e-01	7.537221e-03	2.619	2.312	83.3	1
167.186631	46.426511	8.137932e-01	6.028098e-03	9.898	1.403	-163.9	1
171.100942	46.854293	8.137260e-01	3.317945e-03	5.325	3.032	155.5	1
168.717718	47.393353	8.137134e-01	1.808252e-02	1.791	1.520	51.4	0
167.416503	44.716299	8.135947e-01	1.095750e-02	5.758	0.954	57.8	0
167.024182	46.500038	8.135502e-01	4.821038e-03	4.199	2.407	-144.2	1
170.877795	48.426182	8.135204e-01	3.476583e-03	5.317	3.590	89.5	1
167.690448	45.318229	8.133953e-01	7.088413e-03	3.004	2.263	74.1	1
167.168399	47.309237	8.131080e-01	4.633094e-03	3.528	2.687	150.0	1
167.758840	44.183498	8.129731e-01	3.970565e-03	7.989	2.732	147.1	1
172.037352	45.511216	8.126297e-01	3.439702e-03	5.724	3.593	179.2	1
171.897553	43.768103	8.123834e-01	5.554759e-03	5.615	2.156	99.9	1
170.348340	46.480301	8.123377e-01	4.102716e-03	4.948	2.889	75.4	1
168.889101	45.336056	8.120640e-01	4.944073e-03	4.998	2.960	177.1	1
173.084875	47.810896	8.119335e-01	2.471639e-03	7.447	4.129	144.0	1
166.783665	46.951779	8.119320e-01	3.798512e-03	4.559	2.979	173.8	1
167.412795	44.747083	8.119043e-01	3.608464e-02	2.378	0.658	155.8	0
168.053411	46.406129	8.118839e-01	4.295682e-03	4.682	2.889	129.8	1
172.661024	46.940586	8.118556e-01	3.340969e-03	5.156	3.420	138.2	1
168.759310	46.959198	8.118063e-01	4.053964e-03	5.487	3.244	-149.4	1
173.982852	46.481334	8.117230e-01	5.550243e-03	5.184	1.637	62.8	1
173.102931	45.821540	8.116727e-01	3.057148e-03	6.992	4.015	-142.6	1
172.422661	44.024607	8.115861e-01	3.607049e-03	6.086	4.602	149.3	1
169.637059	45.462814	8.114952e-01	5.152351e-03	5.353	3.003	177.7	1
169.481834	48.072216	8.114829e-01	4.293560e-03	4.906	2.524	-164.2	1
169.474857	47.869780	8.113681e-01	4.051776e-03	4.017	3.111	-149.0	1
170.315930	47.982824	8.112140e-01	5.078022e-03	4.211	2.138	-170.0	1
172.820000	45.842423	8.111493e-01	5.007094e-03	3.486	2.510	151.1	1
172.939665	46.808135	8.105763e-01	2.792683e-03	6.437	3.577	159.1	1
168.377996	46.325684	8.105480e-01	2.001353e-02	2.262	1.272	71.5	1
169.169002	43.788296	8.104812e-01	4.392852e-03	8.832	2.455	-167.3	1
168.833898	45.465681	8.104338e-01	4.617857e-03	5.821	2.608	-178.5	1
171.533628	44.221609	8.101808e-01	5.071554e-03	5.738	2.062	146.2	1
170.875799	43.536552	8.098632e-01	5.624050e-03	3.638	2.479	-176.8	1
172.034933	47.003873	8.093947e-01	2.948615e-03	8.575	3.293	47.2	1
170.066676	43.902246	8.091669e-01	1.160096e-02	2.455	1.471	94.2	1
167.959992	47.863173	8.089311e-01	3.745051e-03	5.051	3.517	-174.8	1
170.264204	43.185387	8.088348e-01	3.423639e-03	5.971	3.522	155.2	1
172.729466	44.750198	8.086954e-01	5.285591e-03	3.506	2.752	-165.1	1
169.026008	48.282421	8.086391e-01	4.549306e-03	4.957	2.197	173.2	1
168.727333	46.118698	8.084402e-01	3.822412e-03	7.342	2.484	90.3	1
173.956121	47.001750	8.084317e-01	2.969446e-03	7.790	4.961	110.4	1
169.993729	45.274437	8.081709e-01	5.525955e-03	5.485	2.768	173.2	1
168.070452	47.616062	8.081625e-01	3.947069e-03	5.284	2.315	170.3	1
169.105847	47.006866	8.080960e-01	4.546250e-03	3.918	2.827	155.0	1
171.516996	47.279947	8.079633e-01	2.741182e-03	6.551	3.363	-177.1	1
173.443796	47.195808	8.079434e-01	6.086202e-03	3.250	2.455	-163.4	1
167.865367	45.261891	8.078173e-01	5.790805e-03	4.268	2.563	169.1	1
169.344519	46.925567	8.077318e-01	4.544201e-03	6.340	2.112	-174.1	1
172.642999	47.731697	8.076043e-01	3.386182e-03	5.436	2.676	170.9	1
168.657505	45.834998	8.074371e-01	5.356133e-03	6.742	2.356	122.1	1
172.646739	45.501308	8.072877e-01	4.271363e-03	4.651	2.577	178.8	1
167.734780	47.392420	8.071933e-01	3.232005e-03	6.225	2.964	136.6	1
167.241395	46.853603	8.070067e-01	3.775470e-03	4.422	3.063	160.4	1
170.857823	47.361919	8.069073e-01	3.013660e-03	7.841	2.859	133.1	1
170.556493	46.037775	8.067603e-01	3.585601e-03	4.963	4.117	123.7	1
172.734510	47.586515	8.064976e-01	4.167946e-03	4.021	2.672	167.9	1
170.348478	44.031286	8.061512e-01	5.046330e-03	6.447	2.267	-150.7	1
168.370396	46.009381	8.059349e-01	4.775911e-03	4.636	2.491	166.6	1
166.883504	47.199543	8.058023e-01	4.116487e-03	4.022	3.097	-136.8	1
169.189414	47.421537	8.057989e-01	5.266660e-03	3.716	2.147	169.6	1
168.926983	46.775006	8.054484e-01	4.903795e-03	3.989	2.477	130.8	1
170.998017	46.850478	8.053028e-01	3.007667e-03	6.483	3.477	-154.8	1
170.166650	47.168676	8.051475e-01	3.408032e-03	7.305	2.685	140.7	1
167.628769	45.522488	8.051131e-01	5.111829e-03	5.110	2.150	164.7	1
166.877405	46.840397	8.050763e-01	3.766439e-03	5.689	2.602	-174.4	1
170.180314	47.850956	8.048469e-01	3.374620e-03	5.264	3.378	47.0	1
172.571612	47.755518	8.046531e-01	3.082962e-03	8.546	2.974	-165.0	1
170.521657	46.226774	8.044464e-01	6.620958e-03	2.692	2.356	66.5	1
171.021882	46.873066	8.043141e-01	3.108460e-03	5.648	3.128	176.0	1
172.762594	47.689819	8.040297e-01	5.178935e-03	4.034	2.213	-175.4	1
172.314595	47.468990	8.039578e-01	3.080298e-03	6.672	3.076	-176.4	1
168.958523	46.522694	8.038770e-01	3.760828e-03	4.929	2.588	144.6	1
167.821721	45.120906	8.037427e-01	2.747838e-02	1.541	1.275	-142.8	1
172.316339	48.146870	8.036327e-01	4.202001e-03	4.106	2.756	-173.0	1
170.407322	46.343007	8.035831e-01	1.116088e-02	2.128	2.081	-162.8	1
171.105027	48.033743	8.034556e-01	3.798845e-03	4.825	2.992	-166.1	1
170.521641	47.881100	8.027635e-01	3.603877e-03	7.012	2.429	-166.5	1
169.877850	45.038780	8.026113e-01	5.945269e-03	3.410	3.280	145.2	1
172.984435	46.477193	8.022352e-01	2.565101e-03	6.553	3.038	147.1	1
168.709561	47.393635	8.021394e-01	1.188355e-02	5.065	1.093	-175.7	0
168.453752	46.024542	8.020075e-01	3.832772e-03	4.789	3.763	137.9	1
168.063042	46.913236	8.018606e-01	4.881952e-03	4.558	2.069	168.0	1
169.067961	44.438373	8.018466e-01	4.689161e-03	6.641	2.622	160.5	1
171.463182	43.879134	8.018037e-01	1.696939e-02	3.912	0.868	84.6	0
171.015572	47.675169	8.015823e-01	3.872378e-03	4.789	2.968	161.8	1
169.035498	44.737533	8.014259e-01	5.936488e-03	4.331	3.108	153.8	1
171.864366	43.781934	8.009094e-01	3.827524e-03	7.675	2.643	-164.4	1
170.547804	45.904133	8.008062e-01	3.235581e-03	9.681	2.320	163.6	1
170.861644	47.602688	8.006458e-01	4.808684e-03	3.703	2.467	159.0	1
172.017038	47.618853	8.002335e-01	5.557177e-03	3.280	2.386	-170.2	1
167.044196	46.640730	8.001448e-01	4.284577e-03	4.339	2.944	-160.7	1
173.169528	47.406043	7.999660e-01	5.386976e-03	2.972	2.579	-178.3	1
168.766316	48.243340	7.993271e-01	4.083408e-03	5.305	2.768	-168.3	1
173.234842	45.047603	7.991024e-01	4.228055e-03	5.091	2.855	-178.8	1
168.713522	44.933236	7.989987e-01	6.341260e-03	4.474	2.630	134.5	1
166.819516	46.827314	7.989611e-01	5.727320e-03	3.063	2.339	111.8	1
169.230244	43.706559	7.988460e-01	5.379434e-03	5.617	2.122	-163.0	1
170.253689	45.640936	7.987910e-01	5.220856e-03	6.373	2.184	163.5	1
167.534706	46.659806	7.987735e-01	3.550105e-03	6.069	3.415	148.4	1
168.266889	45.703087	7.984329e-01	5.817362e-03	4.452	2.011	148.1	1
169.353908	44.959893	7.984168e-01	5.218411e-03	4.752	3.781	111.7	1
168.984384	46.251177	7.983940e-01	4.491668e-03	4.266	2.578	78.5	1
170.612463	45.095408	7.983883e-01	2.217745e-02	1.848	1.449	178.9	1
170.532757	46.958595	7.982857e-01	1.773968e-02	3.296	1.036	168.9	1
168.227016	47.563918	7.979898e-01	4.433277e-03	4.972	2.689	-162.5	1
168.617121	46.056281	7.979340e-01	3.897114e-03	5.713	3.751	136.9	1
172.640348	45.334147	7.977282e-01	5.138346e-03	3.840	2.559	-174.4	1
171.033883	47.107463	7.976843e-01	3.137402e-03	6.320	3.512	179.2	1
171.442929	43.872911	7.972998e-01	1.417422e-02	3.566	1.152	69.8	0
167.361969	47.027464	7.972879e-01	2.812303e-03	6.387	3.860	-162.4	1
172.280154	46.649353	7.968166e-01	3.849355e-03	5.347	2.683	162.0	1
168.815695	47.547130	7.967119e-01	3.891145e-03	5.434	2.932	-174.6	1
173.521666	46.166241	7.966107e-01	4.069531e-03	4.120	2.602	142.4	1
168.687035	45.853034	7.963352e-01	1.264024e-02	2.811	1.384	52.5	1
168.863745	46.948548	7.962307e-01	4.067590e-03	5.854	2.208	-175.4	1
170.219995	46.160395	7.958619e-01	5.126325e-03	5.223	2.064	-177.0	1
171.601505	44.496577	7.957188e-01	3.722661e-03	7.264	2.642	173.8	1
170.839827	44.395893	7.956704e-01	4.911546e-03	5.645	2.501	-176.9	1
170.185978	45.956847	7.956363e-01	4.652844e-03	3.932	3.106	-154.1	1
171.981325	43.806686	7.956147e-01	3.501055e-03	5.231	3.799	-163.5	1
170.835196	45.602425	7.951466e-01	4.775655e-03	4.704	2.448	-161.0	1
170.444742	44.748240	7.947117e-01	5.606432e-03	6.423	1.792	-163.0	1
169.718608	45.058193	7.946971e-01	6.421795e-03	4.843	2.113	153.3	1
169.137928	47.052510	7.946639e-01	5.118608e-03	3.169	2.460	92.6	1
167.512336	46.821205	7.945641e-01	4.306581e-03	4.573	2.561	153.8	1
167.919088	47.030837	7.943435e-01	4.153430e-03	4.318	2.637	-168.4	1
168.727652	47.384897	7.941763e-01	2.941394e-02	2.161	1.071	80.7	1
168.605944	45.293853	7.941740e-01	2.715125e-02	1.727	1.032	146.2	1
172.979574	44.911972	7.940406e-01	4.010306e-03	6.034	3.384	97.5	1
168.569509	46.936416	7.940203e-01	5.981321e-03	2.959	2.253	176.9	1
167.432791	45.499352	7.939485e-01	4.009841e-03	8.501	1.957	155.3	1
172.313480	46.121664	7.939456e-01	5.266637e-03	3.403	2.362	-180.0	1
169.562742	47.811721	7.937797e-01	4.302329e-03	5.055	2.422	153.8	1
168.306378	46.024243	7.935601e-01	4.354239e-03	4.776	2.533	175.2	1
167.211509	46.695679	7.932938e-01	3.295094e-03	5.269	3.047	146.5	1
169.373360	44.772597	7.927918e-01	6.648149e-03	5.094	1.642	178.0	1
170.343868	48.337855	7.927619e-01	4.636034e-03	3.405	2.696	94.9	1
169.471976	43.297568	7.923775e-01	9.782438e-03	2.620	2.095	116.5	1
171.441099	46.869209	7.923344e-01	3.746262e-03	4.991	2.992	151.8	1
169.098074	46.283769	7.923028e-01	3.486481e-03	7.390	2.875	-165.8	1
168.310226	47.538035	7.920996e-01	3.955554e-03	5.453	2.974	-170.3	1
168.980164	44.297605	7.920772e-01	5.587846e-03	3.638	2.631	-157.3	1
172.491241	45.961183	7.920626e-01	3.115290e-03	5.237	3.453	163.9	1
170.531998	46.985115	7.919064e-01	1.173195e-02	4.613	1.080	135.3	0
169.472740	43.507248	7.917701e-01	3.867009e-03	6.655	2.357	-174.3	1
170.384315	45.257859	7.916669e-01	5.584952e-03	5.425	2.563	152.5	1
170.407380	44.506447	7.912367e-01	6.635109e-03	8.529	1.200	-159.2	1
167.018455	47.373765	7.912001e-01	4.751953e-03	5.364	2.067	164.6	1
168.088216	46.269634	7.910962e-01	3.005114e-03	5.962	5.467	-163.7	1
169.630893	43.592575	7.909340e-01	3.412876e-03	7.700	2.847	173.0	1
171.560573	46.750065	7.905735e-01	3.778129e-03	4.606	2.939	170.5	1
172.584451	47.731367	7.904797e-01	3.253003e-03	6.108	3.344	162.8	1
173.184100	45.545237	7.904379e-01	5.954335e-03	5.172	2.373	155.1	1
170.988368	43.928061	7.904330e-01	5.666186e-03	3.989	3.335	147.0	1
172.632577	47.997232	7.902499e-01	3.054106e-03	6.948	2.771	167.9	1
170.923008	48.451127	7.897936e-01	4.034705e-03	4.396	3.245	-173.2	1
168.778643	44.574395	7.896203e-01	4.557693e-03	8.904	3.287	173.6	1
168.627208	47.901240	7.895645e-01	2.876373e-03	9.032	4.681	140.5	1
169.160551	46.653583	7.894558e-01	5.085062e-03	4.942	2.402	108.3	1
172.981621	45.749039	7.890509e-01	6.152444e-03	3.184	2.132	-172.2	1
171.176310	47.964467	7.889494e-01	3.437688e-03	4.677	2.984	163.9	1
167.490721	46.004212	7.886937e-01	5.563976e-03	7.216	1.848	79.7	1
170.325301	48.321265	7.886308e-01	3.540430e-03	5.367	3.031	-159.8	1
171.641122	46.316363	7.883185e-01	5.474434e-03	5.553	2.403	153.5	1
169.404008	46.709172	7.881767e-01	3.019834e-03	8.304	2.837	168.1	1
170.191212	44.621409	7.881086e-01	4.798226e-03	4.992	2.997	-175.4	1
169.422027	43.218011	7.879977e-01	2.466346e-03	6.392	3.985	-166.0	1
170.117916	45.707625	7.876276e-01	7.448015e-03	3.346	1.944	157.6	1
172.346960	45.156504	7.876236e-01	3.804945e-03	6.078	2.550	-170.1	1
172.636865	44.119340	7.874863e-01	6.999879e-03	2.910	2.160	162.5	1
170.677845	47.381573	7.871846e-01	4.428606e-03	5.388	2.549	-165.7	1
173.177579	46.536170	7.866635e-01	7.769516e-03	3.187	2.260	87.1	1
172.721376	46.362246	7.865158e-01	3.641277e-03	5.091	2.500	163.6	1
171.203841	47.763032	7.864962e-01	4.788409e-03	4.805	2.772	-151.8	1
168.143586	47.862714	7.864469e-01	4.161095e-03	3.975	3.414	-174.3	1
173.006003	44.872446	7.863260e-01	5.295125e-03	3.772	2.695	-153.2	1
168.501969	46.623275	7.861448e-01	4.209611e-03	4.154	2.931	-175.6	1
167.997565	45.704788	7.861337e-01	3.235118e-03	6.873	4.481	173.3	1
166.768216	47.224636	7.860174e-01	4.062105e-03	7.318	2.320	-162.4	1
173.056966	45.015391	7.858552e-01	4.595645e-03	5.254	2.920	156.0	1
171.120138	47.330555	7.857076e-01	3.492034e-03	4.447	3.085	-170.8	1
170.506180	45.509100	7.854729e-01	5.916934e-03	3.529	2.379	-169.6	1
173.747483	46.832278	7.854679e-01	4.782149e-03	3.213	2.574	137.6	1
172.709451	47.285683	7.854359e-01	5.059169e-03	4.214	2.033	178.3	1
172.302986	46.996263	7.852099e-01	3.561043e-03	5.112	3.250	-172.0	1
170.566389	45.095358	7.852072e-01	5.914932e-03	4.608	2.754	-171.6	1
173.683842	46.885147	7.851736e-01	5.816101e-03	2.904	2.559	120.0	1
174.097560	47.008891	7.849862e-01	4.056776e-03	4.541	2.533	152.2	1
172.694161	47.770309	7.848465e-01	3.791529e-03	5.519	3.237	-164.6	1
168.944635	46.990647	7.847190e-01	3.790913e-03	4.983	2.833	137.8	1
170.580189	44.672024	7.844443e-01	6.116525e-03	4.004	2.791	-159.6	1
170.261419	47.079924	7.843538e-01	3.521229e-03	5.840	2.782	171.8	1
169.452708	47.003195	7.842916e-01	4.468898e-03	5.535	2.232	148.1	1
167.873564	47.597640	7.837702e-01	5.618424e-03	3.526	2.077	106.8	1
166.947623	46.933069	7.836868e-01	5.442269e-03	3.120	2.394	169.6	1
168.606749	47.195974	7.833835e-01	3.589386e-03	4.861	2.913	-168.3	1
173.616078	46.548347	7.833767e-01	3.552729e-03	4.750	3.122	92.4	1
170.091544	48.031595	7.828717e-01	2.783544e-03	7.458	3.071	-179.9	1
171.137177	47.052734	7.827231e-01	3.313114e-03	4.912	3.704	157.4	1
167.744689	47.082375	7.824947e-01	3.220143e-03	6.098	3.618	156.3	1
173.116009	46.518305	7.822255e-01	2.921477e-03	6.461	4.040	49.6	1
172.717389	47.820900	7.821691e-01	4.291737e-03	3.744	2.847	174.2	1
168.807818	46.303278	7.819335e-01	3.736838e-03	4.934	3.470	163.0	1
169.799806	46.289990	7.818325e-01	5.110016e-03	4.168	2.402	171.8	1
168.243512	45.104983	7.817893e-01	5.345568e-03	3.752	2.725	169.4	1
172.289576	47.813805	7.816342e-01	3.372747e-03	7.167	2.944	-142.1	1
172.072308	45.696725	7.815409e-01	3.734963e-03	5.700	2.490	171.1	1
170.753261	48.176017	7.807724e-01	4.448846e-03	4.160	2.520	-168.6	1
170.555032	43.792626	7.807167e-01	1.020545e-02	2.319	2.086	159.9	0
169.177210	45.217150	7.806682e-01	5.257025e-03	4.706	2.498	162.8	1
172.301017	45.413921	7.801461e-01	6.191635e-03	3.498	2.394	173.3	1
170.207973	45.897607	7.800275e-01	2.888991e-02	1.627	1.195	-178.2	1
170.115291	43.169083	7.799123e-01	4.443945e-03	4.015	2.647	177.5	1
167.141678	46.761490	7.796535e-01	2.817176e-03	5.459	4.553	148.4	1
173.600435	46.427289	7.791994e-01	3.298198e-03	5.384	2.810	154.2	1
170.379687	47.146929	7.789314e-01	5.245330e-03	3.052	2.608	126.4	1
169.319544	47.464660	7.785808e-01	3.295580e-03	6.377	3.557	118.4	1
172.750507	46.601796	7.784021e-01	8.045500e-03	3.255	1.601	56.9	1
170.202229	46.900016	7.782605e-01	2.600703e-03	9.665	3.513	-147.8	1
168.806541	46.769424	7.780674e-01	3.718363e-03	3.816	3.740	176.5	1
170.669651	46.706445	7.779250e-01	4.609926e-03	4.081	2.676	-168.1	1
168.352742	44.859848	7.778835e-01	8.040139e-03	3.733	1.662	131.4	1
173.092960	46.861364	7.777278e-01	6.777584e-03	2.706	2.558	-161.9	1
172.654699	45.735117	7.775679e-01	4.065715e-03	4.364	2.492	147.2	1
171.179703	43.516313	7.775007e-01	5.008056e-03	4.136	2.711	176.4	1
170.747729	43.296716	7.769578e-01	4.316432e-03	7.379	2.313	-147.1	1
173.241062	46.936555	7.768854e-01	4.014912e-03	5.720	2.429	-151.0	1
173.660881	46.328464	7.767341e-01	4.315190e-03	4.427	2.527	164.5	1
171.665899	48.127092	7.766902e-01	2.615119e-03	7.632	4.952	146.7	1
170.572812	47.604264	7.764973e-01	5.309383e-03	2.918	2.587	152.4	1
171.106457	43.993874	7.764825e-01	5.657431e-03	4.456	3.190	175.1	1
168.703816	47.382538	7.764498e-01	1.232460e-02	4.916	0.865	158.9	0
168.474395	47.778918	7.763712e-01	3.750585e-03	4.184	3.596	121.9	1
167.625371	47.164518	7.760872e-01	4.010786e-03	5.660	2.417	-167.6	1
173.227981	46.525294	7.759426e-01	4.057216e-03	3.938	2.705	172.3	1
170.017509	43.659452	7.759214e-01	5.844983e-03	4.605	2.147	-160.6	1
168.208234	47.238511	7.757440e-01	5.944398e-03	2.856	2.578	-158.5	1
170.726644	45.935421	7.757213e-01	5.746084e-03	4.080	2.574	134.4	1
170.293164	47.084018	7.756592e-01	4.008574e-03	5.113	2.473	-178.0	1
170.266581	43.897199	7.756039e-01	5.069306e-03	4.487	2.688	-174.6	1
172.729221	47.814906	7.752657e-01	3.589193e-03	4.840	2.542	-179.5	1
171.749797	47.721164	7.750602e-01	3.551250e-03	4.703	2.931	157.5	1
172.523475	45.709532	7.748661e-01	3.625105e-03	6.569	3.359	-173.0	1
169.194471	47.287833	7.747492e-01	3.624558e-03	5.487	3.002	80.0	1
171.492451	47.221138	7.746102e-01	4.716044e-03	3.651	2.487	171.0	1
169.829664	46.799461	7.744630e-01	3.374566e-03	5.537	3.004	173.6	1
169.211869	48.060196	7.743592e-01	4.650806e-03	3.269	2.699	120.4	1
